date,store,item,sales,year
2016-06-03,2,18,147,2016
2016-06-04,2,18,147,2016
2016-06-05,2,18,155,2016
2016-06-06,2,18,123,2016
2016-06-07,2,18,130,2016
2016-06-08,2,18,124,2016
2016-06-09,2,18,130,2016
2016-06-10,2,18,147,2016
2016-06-11,2,18,138,2016
2016-06-12,2,18,165,2016
2016-06-13,2,18,109,2016
2016-06-14,2,18,125,2016
2016-06-15,2,18,143,2016
2016-06-16,2,18,143,2016
2016-06-17,2,18,157,2016
2016-06-18,2,18,148,2016
2016-06-19,2,18,154,2016
2016-06-20,2,18,111,2016
2016-06-21,2,18,128,2016
2016-06-22,2,18,141,2016
2016-06-23,2,18,138,2016
2016-06-24,2,18,153,2016
2016-06-25,2,18,163,2016
2016-06-26,2,18,178,2016
2016-06-27,2,18,114,2016
2016-06-28,2,18,144,2016
2016-06-29,2,18,119,2016
2016-06-30,2,18,129,2016
2016-07-01,2,18,177,2016
2016-07-02,2,18,170,2016
2016-07-03,2,18,174,2016
2016-07-04,2,18,130,2016
2016-07-05,2,18,134,2016
2016-07-06,2,18,149,2016
2016-07-07,2,18,143,2016
2016-07-08,2,18,143,2016
2016-07-09,2,18,159,2016
2016-07-10,2,18,169,2016
2016-07-11,2,18,121,2016
2016-07-12,2,18,143,2016
2016-07-13,2,18,160,2016
2016-07-14,2,18,137,2016
2016-07-15,2,18,155,2016
2016-07-16,2,18,157,2016
2016-07-17,2,18,190,2016
2016-07-18,2,18,105,2016
2016-07-19,2,18,132,2016
2016-07-20,2,18,154,2016
2016-07-21,2,18,129,2016
2016-07-22,2,18,172,2016
2016-07-23,2,18,135,2016
2016-07-24,2,18,179,2016
2016-07-25,2,18,112,2016
2016-07-26,2,18,121,2016
2016-07-27,2,18,129,2016
2016-07-28,2,18,147,2016
2016-07-29,2,18,157,2016
2016-07-30,2,18,184,2016
2016-07-31,2,18,178,2016
2016-08-01,2,18,115,2016
2016-08-02,2,18,137,2016
2016-08-03,2,18,135,2016
2016-08-04,2,18,131,2016
2016-08-05,2,18,150,2016
2016-08-06,2,18,183,2016
2016-08-07,2,18,138,2016
2016-08-08,2,18,99,2016
2016-08-09,2,18,126,2016
2016-08-10,2,18,128,2016
2016-08-11,2,18,125,2016
2016-08-12,2,18,145,2016
2016-08-13,2,18,156,2016
2016-08-14,2,18,151,2016
2016-08-15,2,18,94,2016
2016-08-16,2,18,116,2016
2016-08-17,2,18,98,2016
2016-08-18,2,18,123,2016
2016-08-19,2,18,152,2016
2016-08-20,2,18,144,2016
2016-08-21,2,18,144,2016
2016-08-22,2,18,118,2016
2016-08-23,2,18,115,2016
2016-08-24,2,18,142,2016
2016-08-25,2,18,132,2016
2016-08-26,2,18,156,2016
2016-08-27,2,18,144,2016
2016-08-28,2,18,148,2016
2016-08-29,2,18,95,2016
2016-08-30,2,18,120,2016
2016-08-31,2,18,118,2016
2016-09-01,2,18,95,2016
2016-09-02,2,18,146,2016
2016-09-03,2,18,148,2016
2016-09-04,2,18,157,2016
2016-09-05,2,18,85,2016
2016-09-06,2,18,116,2016
2016-09-07,2,18,102,2016
2016-09-08,2,18,111,2016
2016-09-09,2,18,139,2016
2016-09-10,2,18,143,2016
2016-09-11,2,18,144,2016
2016-09-12,2,18,125,2016
2016-09-13,2,18,113,2016
2016-09-14,2,18,112,2016
2016-09-15,2,18,121,2016
2016-09-16,2,18,151,2016
2016-09-17,2,18,113,2016
2016-09-18,2,18,140,2016
2016-09-19,2,18,109,2016
2016-09-20,2,18,94,2016
2016-09-21,2,18,120,2016
2016-09-22,2,18,115,2016
2016-09-23,2,18,134,2016
2016-09-24,2,18,129,2016
2016-09-25,2,18,125,2016
2016-09-26,2,18,95,2016
2016-09-27,2,18,120,2016
2016-09-28,2,18,127,2016
2016-09-29,2,18,117,2016
2016-09-30,2,18,137,2016
2016-10-01,2,18,118,2016
2016-10-02,2,18,140,2016
2016-10-03,2,18,90,2016
2016-10-04,2,18,109,2016
2016-10-05,2,18,100,2016
2016-10-06,2,18,108,2016
2016-10-07,2,18,117,2016
2016-10-08,2,18,142,2016
2016-10-09,2,18,141,2016
2016-10-10,2,18,85,2016
2016-10-11,2,18,123,2016
2016-10-12,2,18,94,2016
2016-10-13,2,18,132,2016
2016-10-14,2,18,105,2016
2016-10-15,2,18,134,2016
2016-10-16,2,18,133,2016
2016-10-17,2,18,78,2016
2016-10-18,2,18,100,2016
2016-10-19,2,18,105,2016
2016-10-20,2,18,135,2016
2016-10-21,2,18,133,2016
2016-10-22,2,18,115,2016
2016-10-23,2,18,138,2016
2016-10-24,2,18,93,2016
2016-10-25,2,18,94,2016
2016-10-26,2,18,104,2016
2016-10-27,2,18,135,2016
2016-10-28,2,18,138,2016
2016-10-29,2,18,129,2016
2016-10-30,2,18,148,2016
2016-10-31,2,18,85,2016
2016-11-01,2,18,113,2016
2016-11-02,2,18,115,2016
2016-11-03,2,18,119,2016
2016-11-04,2,18,143,2016
2016-11-05,2,18,146,2016
2016-11-06,2,18,138,2016
2016-11-07,2,18,92,2016
2016-11-08,2,18,123,2016
2016-11-09,2,18,133,2016
2016-11-10,2,18,125,2016
2016-11-11,2,18,121,2016
2016-11-12,2,18,128,2016
2016-11-13,2,18,158,2016
2016-11-14,2,18,95,2016
2016-11-15,2,18,106,2016
2016-11-16,2,18,117,2016
2016-11-17,2,18,114,2016
2016-11-18,2,18,126,2016
2016-11-19,2,18,160,2016
2016-11-20,2,18,147,2016
2016-11-21,2,18,91,2016
2016-11-22,2,18,112,2016
2016-11-23,2,18,125,2016
2016-11-24,2,18,143,2016
2016-11-25,2,18,128,2016
2016-11-26,2,18,129,2016
2016-11-27,2,18,146,2016
2016-11-28,2,18,86,2016
2016-11-29,2,18,116,2016
2016-11-30,2,18,107,2016
2016-12-01,2,18,84,2016
2016-12-02,2,18,80,2016
2016-12-03,2,18,109,2016
2016-12-04,2,18,98,2016
2016-12-05,2,18,77,2016
2016-12-06,2,18,90,2016
2016-12-07,2,18,76,2016
2016-12-08,2,18,95,2016
2016-12-09,2,18,95,2016
2016-12-10,2,18,96,2016
2016-12-11,2,18,115,2016
2016-12-12,2,18,78,2016
2016-12-13,2,18,86,2016
2016-12-14,2,18,69,2016
2016-12-15,2,18,78,2016
2016-12-16,2,18,96,2016
2016-12-17,2,18,88,2016
2016-12-18,2,18,122,2016
2016-12-19,2,18,64,2016
2016-12-20,2,18,82,2016
2016-12-21,2,18,77,2016
2016-12-22,2,18,92,2016
2016-12-23,2,18,97,2016
2016-12-24,2,18,103,2016
2016-12-25,2,18,99,2016
2016-12-26,2,18,59,2016
2016-12-27,2,18,72,2016
2016-12-28,2,18,79,2016
2016-12-29,2,18,82,2016
2016-12-30,2,18,89,2016
2016-12-31,2,18,100,2016
2017-01-01,2,18,97,2017
2017-01-02,2,18,63,2017
2017-01-03,2,18,78,2017
2017-01-04,2,18,78,2017
2017-01-05,2,18,68,2017
2017-01-06,2,18,74,2017
2017-01-07,2,18,84,2017
2017-01-08,2,18,85,2017
2017-01-09,2,18,62,2017
2017-01-10,2,18,76,2017
2017-01-11,2,18,66,2017
2017-01-12,2,18,87,2017
2017-01-13,2,18,77,2017
2017-01-14,2,18,96,2017
2017-01-15,2,18,97,2017
2017-01-16,2,18,56,2017
2017-01-17,2,18,64,2017
2017-01-18,2,18,69,2017
2017-01-19,2,18,88,2017
2017-01-20,2,18,101,2017
2017-01-21,2,18,98,2017
2017-01-22,2,18,100,2017
2017-01-23,2,18,66,2017
2017-01-24,2,18,75,2017
2017-01-25,2,18,73,2017
2017-01-26,2,18,83,2017
2017-01-27,2,18,88,2017
2017-01-28,2,18,88,2017
2017-01-29,2,18,105,2017
2017-01-30,2,18,44,2017
2017-01-31,2,18,91,2017
2017-02-01,2,18,87,2017
2017-02-02,2,18,115,2017
2017-02-03,2,18,100,2017
2017-02-04,2,18,109,2017
2017-02-05,2,18,109,2017
2017-02-06,2,18,74,2017
2017-02-07,2,18,97,2017
2017-02-08,2,18,94,2017
2017-02-09,2,18,84,2017
2017-02-10,2,18,95,2017
2017-02-11,2,18,97,2017
2017-02-12,2,18,124,2017
2017-02-13,2,18,61,2017
2017-02-14,2,18,84,2017
2017-02-15,2,18,94,2017
2017-02-16,2,18,96,2017
2017-02-17,2,18,90,2017
2017-02-18,2,18,121,2017
2017-02-19,2,18,108,2017
2017-02-20,2,18,68,2017
2017-02-21,2,18,75,2017
2017-02-22,2,18,79,2017
2017-02-23,2,18,97,2017
2017-02-24,2,18,98,2017
2017-02-25,2,18,94,2017
2017-02-26,2,18,132,2017
2017-02-27,2,18,84,2017
2017-02-28,2,18,91,2017
2017-03-01,2,18,89,2017
2017-03-02,2,18,96,2017
2017-03-03,2,18,122,2017
2017-03-04,2,18,104,2017
2017-03-05,2,18,139,2017
2017-03-06,2,18,91,2017
2017-03-07,2,18,99,2017
2017-03-08,2,18,116,2017
2017-03-09,2,18,127,2017
2017-03-10,2,18,97,2017
2017-03-11,2,18,125,2017
2017-03-12,2,18,135,2017
2017-03-13,2,18,90,2017
2017-03-14,2,18,122,2017
2017-03-15,2,18,96,2017
2017-03-16,2,18,118,2017
2017-03-17,2,18,108,2017
2017-03-18,2,18,122,2017
2017-03-19,2,18,137,2017
2017-03-20,2,18,93,2017
2017-03-21,2,18,112,2017
2017-03-22,2,18,116,2017
2017-03-23,2,18,101,2017
2017-03-24,2,18,112,2017
2017-03-25,2,18,131,2017
2017-03-26,2,18,120,2017
2017-03-27,2,18,87,2017
2017-03-28,2,18,111,2017
2017-03-29,2,18,114,2017
2017-03-30,2,18,125,2017
2017-03-31,2,18,108,2017
2017-04-01,2,18,125,2017
2017-04-02,2,18,158,2017
2017-04-03,2,18,113,2017
2017-04-04,2,18,113,2017
2017-04-05,2,18,132,2017
2017-04-06,2,18,127,2017
2017-04-07,2,18,118,2017
2017-04-08,2,18,135,2017
2017-04-09,2,18,165,2017
2017-04-10,2,18,114,2017
2017-04-11,2,18,107,2017
2017-04-12,2,18,121,2017
2017-04-13,2,18,101,2017
2017-04-14,2,18,133,2017
2017-04-15,2,18,136,2017
2017-04-16,2,18,151,2017
2017-04-17,2,18,93,2017
2017-04-18,2,18,105,2017
2017-04-19,2,18,117,2017
2017-04-20,2,18,137,2017
2017-04-21,2,18,119,2017
2017-04-22,2,18,141,2017
2017-04-23,2,18,153,2017
2017-04-24,2,18,101,2017
2017-04-25,2,18,89,2017
2017-04-26,2,18,108,2017
2017-04-27,2,18,130,2017
2017-04-28,2,18,115,2017
2017-04-29,2,18,154,2017
2017-04-30,2,18,143,2017
2017-05-01,2,18,86,2017
2017-05-02,2,18,138,2017
2017-05-03,2,18,136,2017
2017-05-04,2,18,143,2017
2017-05-05,2,18,134,2017
2017-05-06,2,18,175,2017
2017-05-07,2,18,168,2017
2017-05-08,2,18,113,2017
2017-05-09,2,18,122,2017
2017-05-10,2,18,130,2017
2017-05-11,2,18,144,2017
2017-05-12,2,18,135,2017
2017-05-13,2,18,147,2017
2017-05-14,2,18,168,2017
2017-05-15,2,18,116,2017
2017-05-16,2,18,130,2017
2017-05-17,2,18,124,2017
2017-05-18,2,18,116,2017
2017-05-19,2,18,163,2017
2017-05-20,2,18,135,2017
2017-05-21,2,18,180,2017
2017-05-22,2,18,97,2017
2017-05-23,2,18,130,2017
2017-05-24,2,18,135,2017
2017-05-25,2,18,145,2017
2017-05-26,2,18,133,2017
2017-05-27,2,18,173,2017
2017-05-28,2,18,184,2017
2017-05-29,2,18,121,2017
2017-05-30,2,18,111,2017
2017-05-31,2,18,108,2017
2017-06-01,2,18,131,2017
2017-06-02,2,18,162,2017
2017-06-03,2,18,149,2017
2017-06-04,2,18,151,2017
2017-06-05,2,18,122,2017
2017-06-06,2,18,140,2017
2017-06-07,2,18,125,2017
2017-06-08,2,18,150,2017
2017-06-09,2,18,144,2017
2017-06-10,2,18,169,2017
2017-06-11,2,18,154,2017
2017-06-12,2,18,110,2017
2017-06-13,2,18,136,2017
2017-06-14,2,18,126,2017
2017-06-15,2,18,151,2017
2017-06-16,2,18,162,2017
2017-06-17,2,18,165,2017
2017-06-18,2,18,165,2017
2017-06-19,2,18,122,2017
2017-06-20,2,18,126,2017
2017-06-21,2,18,137,2017
2017-06-22,2,18,170,2017
2017-06-23,2,18,167,2017
2017-06-24,2,18,156,2017
2017-06-25,2,18,152,2017
2017-06-26,2,18,116,2017
2017-06-27,2,18,163,2017
2017-06-28,2,18,132,2017
2017-06-29,2,18,152,2017
2017-06-30,2,18,157,2017
2017-07-01,2,18,188,2017
2017-07-02,2,18,208,2017
2017-07-03,2,18,111,2017
2017-07-04,2,18,126,2017
2017-07-05,2,18,136,2017
2017-07-06,2,18,150,2017
2017-07-07,2,18,151,2017
2017-07-08,2,18,204,2017
2017-07-09,2,18,182,2017
2017-07-10,2,18,121,2017
2017-07-11,2,18,148,2017
2017-07-12,2,18,133,2017
2017-07-13,2,18,157,2017
2017-07-14,2,18,170,2017
2017-07-15,2,18,190,2017
2017-07-16,2,18,191,2017
2017-07-17,2,18,110,2017
2017-07-18,2,18,144,2017
2017-07-19,2,18,170,2017
2017-07-20,2,18,164,2017
2017-07-21,2,18,175,2017
2017-07-22,2,18,154,2017
2017-07-23,2,18,182,2017
2017-07-24,2,18,121,2017
2017-07-25,2,18,175,2017
2017-07-26,2,18,174,2017
2017-07-27,2,18,184,2017
2017-07-28,2,18,188,2017
2017-07-29,2,18,194,2017
2017-07-30,2,18,174,2017
2017-07-31,2,18,139,2017
2017-08-01,2,18,127,2017
2017-08-02,2,18,127,2017
2017-08-03,2,18,140,2017
2017-08-04,2,18,151,2017
2017-08-05,2,18,152,2017
2017-08-06,2,18,179,2017
2017-08-07,2,18,113,2017
2017-08-08,2,18,142,2017
2017-08-09,2,18,127,2017
2017-08-10,2,18,148,2017
2017-08-11,2,18,138,2017
2017-08-12,2,18,172,2017
2017-08-13,2,18,163,2017
2017-08-14,2,18,108,2017
2017-08-15,2,18,124,2017
2017-08-16,2,18,139,2017
2017-08-17,2,18,152,2017
2017-08-18,2,18,156,2017
2017-08-19,2,18,166,2017
2017-08-20,2,18,201,2017
2017-08-21,2,18,96,2017
2017-08-22,2,18,122,2017
2017-08-23,2,18,131,2017
2017-08-24,2,18,148,2017
2017-08-25,2,18,132,2017
2017-08-26,2,18,178,2017
2017-08-27,2,18,164,2017
2017-08-28,2,18,108,2017
2017-08-29,2,18,128,2017
2017-08-30,2,18,123,2017
2017-08-31,2,18,143,2017
2017-09-01,2,18,134,2017
2017-09-02,2,18,136,2017
2017-09-03,2,18,153,2017
2017-09-04,2,18,112,2017
2017-09-05,2,18,125,2017
2017-09-06,2,18,130,2017
2017-09-07,2,18,127,2017
2017-09-08,2,18,127,2017
2017-09-09,2,18,143,2017
2017-09-10,2,18,164,2017
2017-09-11,2,18,94,2017
2017-09-12,2,18,89,2017
2017-09-13,2,18,109,2017
2017-09-14,2,18,132,2017
2017-09-15,2,18,139,2017
2017-09-16,2,18,151,2017
2017-09-17,2,18,161,2017
2017-09-18,2,18,90,2017
2017-09-19,2,18,117,2017
2017-09-20,2,18,134,2017
2017-09-21,2,18,126,2017
2017-09-22,2,18,125,2017
2017-09-23,2,18,170,2017
2017-09-24,2,18,148,2017
2017-09-25,2,18,97,2017
2017-09-26,2,18,113,2017
2017-09-27,2,18,96,2017
2017-09-28,2,18,128,2017
2017-09-29,2,18,156,2017
2017-09-30,2,18,176,2017
2017-10-01,2,18,165,2017
2017-10-02,2,18,103,2017
2017-10-03,2,18,113,2017
2017-10-04,2,18,114,2017
2017-10-05,2,18,120,2017
2017-10-06,2,18,113,2017
2017-10-07,2,18,126,2017
2017-10-08,2,18,128,2017
2017-10-09,2,18,92,2017
2017-10-10,2,18,88,2017
2017-10-11,2,18,107,2017
2017-10-12,2,18,108,2017
2017-10-13,2,18,130,2017
2017-10-14,2,18,145,2017
2017-10-15,2,18,133,2017
2017-10-16,2,18,103,2017
2017-10-17,2,18,113,2017
2017-10-18,2,18,112,2017
2017-10-19,2,18,103,2017
2017-10-20,2,18,151,2017
2017-10-21,2,18,130,2017
2017-10-22,2,18,156,2017
2017-10-23,2,18,117,2017
2017-10-24,2,18,120,2017
2017-10-25,2,18,123,2017
2017-10-26,2,18,113,2017
2017-10-27,2,18,128,2017
2017-10-28,2,18,157,2017
2017-10-29,2,18,137,2017
2017-10-30,2,18,92,2017
2017-10-31,2,18,126,2017
2017-11-01,2,18,121,2017
2017-11-02,2,18,123,2017
2017-11-03,2,18,133,2017
2017-11-04,2,18,130,2017
2017-11-05,2,18,166,2017
2017-11-06,2,18,111,2017
2017-11-07,2,18,144,2017
2017-11-08,2,18,122,2017
2017-11-09,2,18,122,2017
2017-11-10,2,18,138,2017
2017-11-11,2,18,124,2017
2017-11-12,2,18,147,2017
2017-11-13,2,18,105,2017
2017-11-14,2,18,127,2017
2017-11-15,2,18,99,2017
2017-11-16,2,18,128,2017
2017-11-17,2,18,135,2017
2017-11-18,2,18,155,2017
2017-11-19,2,18,166,2017
2017-11-20,2,18,97,2017
2017-11-21,2,18,124,2017
2017-11-22,2,18,127,2017
2017-11-23,2,18,137,2017
2017-11-24,2,18,143,2017
2017-11-25,2,18,144,2017
2017-11-26,2,18,148,2017
2017-11-27,2,18,96,2017
2017-11-28,2,18,100,2017
2017-11-29,2,18,118,2017
2017-11-30,2,18,128,2017
2017-12-01,2,18,100,2017
2017-12-02,2,18,119,2017
2017-12-03,2,18,113,2017
2017-12-04,2,18,72,2017
2017-12-05,2,18,84,2017
2017-12-06,2,18,76,2017
2017-12-07,2,18,86,2017
2017-12-08,2,18,87,2017
2017-12-09,2,18,113,2017
2017-12-10,2,18,116,2017
2017-12-11,2,18,77,2017
2017-12-12,2,18,74,2017
2017-12-13,2,18,75,2017
2017-12-14,2,18,80,2017
2017-12-15,2,18,103,2017
2017-12-16,2,18,108,2017
2017-12-17,2,18,104,2017
2017-12-18,2,18,76,2017
2017-12-19,2,18,91,2017
2017-12-20,2,18,85,2017
2017-12-21,2,18,92,2017
2017-12-22,2,18,113,2017
2017-12-23,2,18,110,2017
2017-12-24,2,18,113,2017
2017-12-25,2,18,71,2017
2017-12-26,2,18,87,2017
2017-12-27,2,18,92,2017
2017-12-28,2,18,95,2017
2017-12-29,2,18,98,2017
2017-12-30,2,18,89,2017
2017-12-31,2,18,86,2017
2015-01-01,3,18,50,2015
2015-01-02,3,18,64,2015
2015-01-03,3,18,81,2015
2015-01-04,3,18,79,2015
2015-01-05,3,18,52,2015
2015-01-06,3,18,52,2015
2015-01-07,3,18,67,2015
2015-01-08,3,18,57,2015
2015-01-09,3,18,74,2015
2015-01-10,3,18,64,2015
2015-01-11,3,18,76,2015
2015-01-12,3,18,46,2015
2015-01-13,3,18,51,2015
2015-01-14,3,18,63,2015
2015-01-15,3,18,62,2015
2015-01-16,3,18,68,2015
2015-01-17,3,18,74,2015
2015-01-18,3,18,79,2015
2015-01-19,3,18,55,2015
2015-01-20,3,18,53,2015
2015-01-21,3,18,58,2015
2015-01-22,3,18,59,2015
2015-01-23,3,18,66,2015
2015-01-24,3,18,65,2015
2015-01-25,3,18,82,2015
2015-01-26,3,18,60,2015
2015-01-27,3,18,45,2015
2015-01-28,3,18,57,2015
2015-01-29,3,18,48,2015
2015-01-30,3,18,69,2015
2015-01-31,3,18,86,2015
2015-02-01,3,18,102,2015
2015-02-02,3,18,48,2015
2015-02-03,3,18,68,2015
2015-02-04,3,18,74,2015
2015-02-05,3,18,72,2015
2015-02-06,3,18,78,2015
2015-02-07,3,18,90,2015
2015-02-08,3,18,83,2015
2015-02-09,3,18,56,2015
2015-02-10,3,18,76,2015
2015-02-11,3,18,73,2015
2015-02-12,3,18,69,2015
2015-02-13,3,18,82,2015
2015-02-14,3,18,80,2015
2015-02-15,3,18,83,2015
2015-02-16,3,18,58,2015
2015-02-17,3,18,78,2015
2015-02-18,3,18,69,2015
2015-02-19,3,18,71,2015
2015-02-20,3,18,85,2015
2015-02-21,3,18,71,2015
2015-02-22,3,18,80,2015
2015-02-23,3,18,59,2015
2015-02-24,3,18,64,2015
2015-02-25,3,18,62,2015
2015-02-26,3,18,69,2015
2015-02-27,3,18,61,2015
2015-02-28,3,18,78,2015
2015-03-01,3,18,132,2015
2015-03-02,3,18,79,2015
2015-03-03,3,18,96,2015
2015-03-04,3,18,65,2015
2015-03-05,3,18,79,2015
2015-03-06,3,18,92,2015
2015-03-07,3,18,109,2015
2015-03-08,3,18,97,2015
2015-03-09,3,18,78,2015
2015-03-10,3,18,83,2015
2015-03-11,3,18,83,2015
2015-03-12,3,18,90,2015
2015-03-13,3,18,87,2015
2015-03-14,3,18,93,2015
2015-03-15,3,18,99,2015
2015-03-16,3,18,70,2015
2015-03-17,3,18,74,2015
2015-03-18,3,18,79,2015
2015-03-19,3,18,91,2015
2015-03-20,3,18,76,2015
2015-03-21,3,18,86,2015
2015-03-22,3,18,85,2015
2015-03-23,3,18,80,2015
2015-03-24,3,18,65,2015
2015-03-25,3,18,81,2015
2015-03-26,3,18,91,2015
2015-03-27,3,18,87,2015
2015-03-28,3,18,96,2015
2015-03-29,3,18,104,2015
2015-03-30,3,18,57,2015
2015-03-31,3,18,78,2015
2015-04-01,3,18,93,2015
2015-04-02,3,18,111,2015
2015-04-03,3,18,98,2015
2015-04-04,3,18,117,2015
2015-04-05,3,18,107,2015
2015-04-06,3,18,80,2015
2015-04-07,3,18,82,2015
2015-04-08,3,18,110,2015
2015-04-09,3,18,104,2015
2015-04-10,3,18,109,2015
2015-04-11,3,18,104,2015
2015-04-12,3,18,110,2015
2015-04-13,3,18,93,2015
2015-04-14,3,18,73,2015
2015-04-15,3,18,87,2015
2015-04-16,3,18,110,2015
2015-04-17,3,18,121,2015
2015-04-18,3,18,120,2015
2015-04-19,3,18,119,2015
2015-04-20,3,18,80,2015
2015-04-21,3,18,91,2015
2015-04-22,3,18,86,2015
2015-04-23,3,18,87,2015
2015-04-24,3,18,98,2015
2015-04-25,3,18,118,2015
2015-04-26,3,18,126,2015
2015-04-27,3,18,74,2015
2015-04-28,3,18,98,2015
2015-04-29,3,18,97,2015
2015-04-30,3,18,93,2015
2015-05-01,3,18,114,2015
2015-05-02,3,18,112,2015
2015-05-03,3,18,132,2015
2015-05-04,3,18,66,2015
2015-05-05,3,18,112,2015
2015-05-06,3,18,104,2015
2015-05-07,3,18,111,2015
2015-05-08,3,18,112,2015
2015-05-09,3,18,116,2015
2015-05-10,3,18,122,2015
2015-05-11,3,18,78,2015
2015-05-12,3,18,116,2015
2015-05-13,3,18,106,2015
2015-05-14,3,18,98,2015
2015-05-15,3,18,122,2015
2015-05-16,3,18,130,2015
2015-05-17,3,18,124,2015
2015-05-18,3,18,80,2015
2015-05-19,3,18,110,2015
2015-05-20,3,18,91,2015
2015-05-21,3,18,103,2015
2015-05-22,3,18,115,2015
2015-05-23,3,18,129,2015
2015-05-24,3,18,138,2015
2015-05-25,3,18,93,2015
2015-05-26,3,18,107,2015
2015-05-27,3,18,84,2015
2015-05-28,3,18,104,2015
2015-05-29,3,18,114,2015
2015-05-30,3,18,119,2015
2015-05-31,3,18,133,2015
2015-06-01,3,18,88,2015
2015-06-02,3,18,99,2015
2015-06-03,3,18,102,2015
2015-06-04,3,18,105,2015
2015-06-05,3,18,130,2015
2015-06-06,3,18,142,2015
2015-06-07,3,18,135,2015
2015-06-08,3,18,82,2015
2015-06-09,3,18,111,2015
2015-06-10,3,18,100,2015
2015-06-11,3,18,103,2015
2015-06-12,3,18,116,2015
2015-06-13,3,18,138,2015
2015-06-14,3,18,132,2015
2015-06-15,3,18,101,2015
2015-06-16,3,18,133,2015
2015-06-17,3,18,111,2015
2015-06-18,3,18,120,2015
2015-06-19,3,18,124,2015
2015-06-20,3,18,119,2015
2015-06-21,3,18,137,2015
2015-06-22,3,18,98,2015
2015-06-23,3,18,100,2015
2015-06-24,3,18,105,2015
2015-06-25,3,18,121,2015
2015-06-26,3,18,121,2015
2015-06-27,3,18,129,2015
2015-06-28,3,18,168,2015
2015-06-29,3,18,95,2015
2015-06-30,3,18,100,2015
2015-07-01,3,18,100,2015
2015-07-02,3,18,118,2015
2015-07-03,3,18,118,2015
2015-07-04,3,18,138,2015
2015-07-05,3,18,140,2015
2015-07-06,3,18,94,2015
2015-07-07,3,18,124,2015
2015-07-08,3,18,117,2015
2015-07-09,3,18,112,2015
2015-07-10,3,18,123,2015
2015-07-11,3,18,135,2015
2015-07-12,3,18,139,2015
2015-07-13,3,18,92,2015
2015-07-14,3,18,114,2015
2015-07-15,3,18,116,2015
2015-07-16,3,18,136,2015
2015-07-17,3,18,136,2015
2015-07-18,3,18,139,2015
2015-07-19,3,18,146,2015
2015-07-20,3,18,111,2015
2015-07-21,3,18,91,2015
2015-07-22,3,18,118,2015
2015-07-23,3,18,120,2015
2015-07-24,3,18,128,2015
2015-07-25,3,18,133,2015
2015-07-26,3,18,154,2015
2015-07-27,3,18,96,2015
2015-07-28,3,18,106,2015
2015-07-29,3,18,115,2015
2015-07-30,3,18,120,2015
2015-07-31,3,18,135,2015
2015-08-01,3,18,124,2015
2015-08-02,3,18,121,2015
2015-08-03,3,18,83,2015
2015-08-04,3,18,100,2015
2015-08-05,3,18,83,2015
2015-08-06,3,18,117,2015
2015-08-07,3,18,108,2015
2015-08-08,3,18,115,2015
2015-08-09,3,18,138,2015
2015-08-10,3,18,86,2015
2015-08-11,3,18,90,2015
2015-08-12,3,18,100,2015
2015-08-13,3,18,103,2015
2015-08-14,3,18,120,2015
2015-08-15,3,18,120,2015
2015-08-16,3,18,156,2015
2015-08-17,3,18,86,2015
2015-08-18,3,18,82,2015
2015-08-19,3,18,108,2015
2015-08-20,3,18,116,2015
2015-08-21,3,18,132,2015
2015-08-22,3,18,131,2015
2015-08-23,3,18,118,2015
2015-08-24,3,18,73,2015
2015-08-25,3,18,104,2015
2015-08-26,3,18,116,2015
2015-08-27,3,18,117,2015
2015-08-28,3,18,106,2015
2015-08-29,3,18,110,2015
2015-08-30,3,18,131,2015
2015-08-31,3,18,96,2015
2015-09-01,3,18,77,2015
2015-09-02,3,18,90,2015
2015-09-03,3,18,105,2015
2015-09-04,3,18,126,2015
2015-09-05,3,18,114,2015
2015-09-06,3,18,122,2015
2015-09-07,3,18,72,2015
2015-09-08,3,18,91,2015
2015-09-09,3,18,85,2015
2015-09-10,3,18,106,2015
2015-09-11,3,18,104,2015
2015-09-12,3,18,111,2015
2015-09-13,3,18,145,2015
2015-09-14,3,18,81,2015
2015-09-15,3,18,95,2015
2015-09-16,3,18,103,2015
2015-09-17,3,18,82,2015
2015-09-18,3,18,114,2015
2015-09-19,3,18,97,2015
2015-09-20,3,18,138,2015
2015-09-21,3,18,80,2015
2015-09-22,3,18,99,2015
2015-09-23,3,18,100,2015
2015-09-24,3,18,99,2015
2015-09-25,3,18,106,2015
2015-09-26,3,18,123,2015
2015-09-27,3,18,102,2015
2015-09-28,3,18,88,2015
2015-09-29,3,18,78,2015
2015-09-30,3,18,80,2015
2015-10-01,3,18,108,2015
2015-10-02,3,18,84,2015
2015-10-03,3,18,109,2015
2015-10-04,3,18,93,2015
2015-10-05,3,18,71,2015
2015-10-06,3,18,104,2015
2015-10-07,3,18,71,2015
2015-10-08,3,18,91,2015
2015-10-09,3,18,90,2015
2015-10-10,3,18,99,2015
2015-10-11,3,18,100,2015
2015-10-12,3,18,72,2015
2015-10-13,3,18,96,2015
2015-10-14,3,18,83,2015
2015-10-15,3,18,85,2015
2015-10-16,3,18,107,2015
2015-10-17,3,18,99,2015
2015-10-18,3,18,120,2015
2015-10-19,3,18,74,2015
2015-10-20,3,18,95,2015
2015-10-21,3,18,90,2015
2015-10-22,3,18,96,2015
2015-10-23,3,18,111,2015
2015-10-24,3,18,93,2015
